Species,Source,Date,Location,sample_x,BioSample,Estado,Região,sample_y,vfdb_adherence,vfdb_antimicrobial_activity_competitive_advantage,vfdb_biofilm,vfdb_effector_delivery_system,vfdb_exoenzyme,vfdb_exotoxin,vfdb_immune_modulation,vfdb_invasion,vfdb_motility,vfdb_nutritional_metabolic_factor,vfdb_others,vfdb_post-translational_modification,vfdb_regulation,vfdb_stress_survival,sample_id
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011635.1,SAMN16946718,RJ,Sudeste,GCA_021011635.1_ASM2101163v1_genomic,7.0,0.0,5.0,16.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011635.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011655.1,SAMN16946722,RJ,Sudeste,GCA_021011655.1_ASM2101165v1_genomic,9.0,0.0,5.0,16.0,7.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011655.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011675.1,SAMN16946714,RJ,Sudeste,GCA_021011675.1_ASM2101167v1_genomic,6.0,0.0,5.0,11.0,8.0,17.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011675.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011695.1,SAMN16946721,RJ,Sudeste,GCA_021011695.1_ASM2101169v1_genomic,8.0,0.0,5.0,16.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011695.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011715.1,SAMN16946716,RJ,Sudeste,GCA_021011715.1_ASM2101171v1_genomic,6.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011715.1
Staphylococcus aureus,Nasal secretion,2015.0,Rio de Janeiro,GCA_021011755.1,SAMN16946662,RJ,Sudeste,GCA_021011755.1_ASM2101175v1_genomic,9.0,0.0,5.0,11.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011755.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011765.1,SAMN16946715,RJ,Sudeste,GCA_021011765.1_ASM2101176v1_genomic,7.0,0.0,1.0,15.0,8.0,18.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011765.1
Staphylococcus aureus,sputum,2015.0,Rio de Janeiro,GCA_021011795.1,SAMN16946661,RJ,Sudeste,GCA_021011795.1_ASM2101179v1_genomic,9.0,0.0,5.0,11.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011795.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011815.1,SAMN16946712,RJ,Sudeste,GCA_021011815.1_ASM2101181v1_genomic,8.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011815.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011835.1,SAMN16946711,RJ,Sudeste,GCA_021011835.1_ASM2101183v1_genomic,7.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011835.1
Staphylococcus aureus,skin lesion,2015.0,Rio de Janeiro,GCA_021011875.1,SAMN16946656,RJ,Sudeste,GCA_021011875.1_ASM2101187v1_genomic,8.0,0.0,5.0,12.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011875.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021011915.1,SAMN16946706,RJ,Sudeste,GCA_021011915.1_ASM2101191v1_genomic,9.0,0.0,5.0,16.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011915.1
Staphylococcus aureus,bronchoalveolar lavage,2015.0,Rio de Janeiro,GCA_021011935.1,SAMN16946710,RJ,Sudeste,GCA_021011935.1_ASM2101193v1_genomic,4.0,0.0,5.0,13.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011935.1
Staphylococcus aureus,Tracheal secretion,2015.0,Rio de Janeiro,GCA_021011965.1,SAMN16946701,RJ,Sudeste,GCA_021011965.1_ASM2101196v1_genomic,8.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021011965.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012015.1,SAMN16946705,RJ,Sudeste,GCA_021012015.1_ASM2101201v1_genomic,9.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012015.1
Staphylococcus aureus,Bone fragment,2015.0,Rio de Janeiro,GCA_021012035.1,SAMN16946708,RJ,Sudeste,GCA_021012035.1_ASM2101203v1_genomic,8.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012035.1
Staphylococcus aureus,Pleural fluid,2015.0,Rio de Janeiro,GCA_021012055.1,SAMN16946689,RJ,Sudeste,GCA_021012055.1_ASM2101205v1_genomic,7.0,0.0,4.0,15.0,7.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012055.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012075.1,SAMN16946692,RJ,Sudeste,GCA_021012075.1_ASM2101207v1_genomic,8.0,0.0,5.0,16.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012075.1
Staphylococcus aureus,Respiratory secretion,2015.0,Rio de Janeiro,GCA_021012095.1,SAMN16946694,RJ,Sudeste,GCA_021012095.1_ASM2101209v1_genomic,9.0,0.0,4.0,14.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012095.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012115.1,SAMN16946696,RJ,Sudeste,GCA_021012115.1_ASM2101211v1_genomic,2.0,0.0,5.0,11.0,8.0,13.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_021012115.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012175.1,SAMN16946707,RJ,Sudeste,GCA_021012175.1_ASM2101217v1_genomic,7.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012175.1
Staphylococcus aureus,Breast abscess,2015.0,Rio de Janeiro,GCA_021012205.1,SAMN16946697,RJ,Sudeste,GCA_021012205.1_ASM2101220v1_genomic,6.0,0.0,5.0,13.0,7.0,19.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012205.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012195.1,SAMN16946691,RJ,Sudeste,GCA_021012195.1_ASM2101219v1_genomic,7.0,0.0,5.0,17.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012195.1
Staphylococcus aureus,Tracheostomy secretion,2014.0,Rio de Janeiro,GCA_021012235.1,SAMN16946638,RJ,Sudeste,GCA_021012235.1_ASM2101223v1_genomic,5.0,0.0,5.0,10.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012235.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012255.1,SAMN16946690,RJ,Sudeste,GCA_021012255.1_ASM2101225v1_genomic,5.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012255.1
Staphylococcus aureus,Abscess,2014.0,Rio de Janeiro,GCA_021012265.1,SAMN16946639,RJ,Sudeste,GCA_021012265.1_ASM2101226v1_genomic,3.0,0.0,5.0,9.0,10.0,16.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012265.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012295.1,SAMN16946685,RJ,Sudeste,GCA_021012295.1_ASM2101229v1_genomic,3.0,0.0,5.0,13.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012295.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012305.1,SAMN16946678,RJ,Sudeste,GCA_021012305.1_ASM2101230v1_genomic,5.0,0.0,4.0,14.0,8.0,17.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012305.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012325.1,SAMN16946695,RJ,Sudeste,GCA_021012325.1_ASM2101232v1_genomic,2.0,0.0,4.0,12.0,8.0,16.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012325.1
Staphylococcus aureus,Nasal Colonization,2014.0,Rio de Janeiro,GCA_021012355.1,SAMN16946633,RJ,Sudeste,GCA_021012355.1_ASM2101235v1_genomic,7.0,0.0,5.0,9.0,10.0,16.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012355.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012375.1,SAMN16946681,RJ,Sudeste,GCA_021012375.1_ASM2101237v1_genomic,5.0,0.0,5.0,14.0,8.0,21.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012375.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012395.1,SAMN16946688,RJ,Sudeste,GCA_021012395.1_ASM2101239v1_genomic,5.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012395.1
Staphylococcus aureus,Nasal Colonization,2014.0,Rio de Janeiro,GCA_021012415.1,SAMN16946630,RJ,Sudeste,GCA_021012415.1_ASM2101241v1_genomic,8.0,0.0,5.0,9.0,10.0,16.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012415.1
Staphylococcus aureus,bronchoalveolar lavage,2015.0,Rio de Janeiro,GCA_021012445.1,SAMN16946683,RJ,Sudeste,GCA_021012445.1_ASM2101244v1_genomic,7.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012445.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012435.1,SAMN16946687,RJ,Sudeste,GCA_021012435.1_ASM2101243v1_genomic,5.0,0.0,5.0,16.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012435.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012475.1,SAMN16946680,RJ,Sudeste,GCA_021012475.1_ASM2101247v1_genomic,7.0,0.0,5.0,16.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012475.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012495.1,SAMN16946682,RJ,Sudeste,GCA_021012495.1_ASM2101249v1_genomic,8.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012495.1
Staphylococcus aureus,Nasal Colonization,2015.0,Rio de Janeiro,GCA_021012515.1,SAMN16946679,RJ,Sudeste,GCA_021012515.1_ASM2101251v1_genomic,8.0,0.0,5.0,16.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012515.1
Staphylococcus aureus,urine,2015.0,Rio de Janeiro,GCA_021012535.1,SAMN16946723,RJ,Sudeste,GCA_021012535.1_ASM2101253v1_genomic,9.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012535.1
Staphylococcus aureus,Tracheal secretion,2015.0,Rio de Janeiro,GCA_021012545.1,SAMN16946724,RJ,Sudeste,GCA_021012545.1_ASM2101254v1_genomic,8.0,0.0,5.0,15.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012545.1
Staphylococcus aureus,skin lesion,2014.0,Rio de Janeiro,GCA_021012575.1,SAMN16946624,RJ,Sudeste,GCA_021012575.1_ASM2101257v1_genomic,6.0,0.0,5.0,8.0,10.0,16.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012575.1
Staphylococcus aureus,Nasal Colonization,2014.0,Rio de Janeiro,GCA_021012635.1,SAMN16946620,RJ,Sudeste,GCA_021012635.1_ASM2101263v1_genomic,6.0,0.0,5.0,21.0,10.0,12.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012635.1
Staphylococcus aureus,blood,2015.0,Rio de Janeiro,GCA_021012645.1,SAMN16946733,RJ,Sudeste,GCA_021012645.1_ASM2101264v1_genomic,9.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012645.1
Staphylococcus aureus,Tracheal secretion,2014.0,Rio de Janeiro,GCA_021012675.1,SAMN16946619,RJ,Sudeste,GCA_021012675.1_ASM2101267v1_genomic,5.0,0.0,4.0,18.0,10.0,11.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_021012675.1
Staphylococcus aureus,Nasal colonization,2015.0,Rio de Janeiro,GCA_021012695.1,SAMN17061658,RJ,Sudeste,GCA_021012695.1_ASM2101269v1_genomic,5.0,0.0,5.0,17.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012695.1
Staphylococcus aureus,blood,2016.0,Rio de Janeiro,GCA_021012715.1,SAMN17061659,RJ,Sudeste,GCA_021012715.1_ASM2101271v1_genomic,7.0,0.0,5.0,15.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012715.1
Staphylococcus aureus,Abscess,2014.0,Rio de Janeiro,GCA_021012735.1,SAMN16946617,RJ,Sudeste,GCA_021012735.1_ASM2101273v1_genomic,8.0,0.0,5.0,9.0,10.0,16.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_021012735.1
Staphylococcus aureus,,1993.0,Brazil,GCA_025695105.1,SAMEA862645,,,GCA_025695105.1_PDT001452586.1_genomic,6.0,0.0,5.0,7.0,9.0,12.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_025695105.1
Staphylococcus aureus,not known,1997.0,Brazil,GCA_025689105.1,SAMEA1029514,,,GCA_025689105.1_PDT001452650.1_genomic,8.0,0.0,5.0,10.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_025689105.1
Staphylococcus aureus,not known,1997.0,Brazil,GCA_025689065.1,SAMEA1029559,,,GCA_025689065.1_PDT001452653.1_genomic,7.0,0.0,5.0,11.0,9.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_025689065.1
Staphylococcus aureus,not known,1997.0,Brazil,GCA_025726045.1,SAMEA1029508,,,GCA_025726045.1_PDT001452654.1_genomic,7.0,0.0,5.0,10.0,10.0,17.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_025726045.1
Staphylococcus aureus,Bloodstream infection,2020.0,Curitiba,GCA_049376965.1,SAMN46350606,PR,Sul,GCA_049376965.1_ASM4937696v1_genomic,8.0,0.0,4.0,16.0,9.0,16.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049376965.1
Staphylococcus aureus,Bloodstream infection,2022.0,Curitiba,GCA_049377025.1,SAMN46350597,PR,Sul,GCA_049377025.1_ASM4937702v1_genomic,8.0,0.0,5.0,14.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377025.1
Staphylococcus aureus,Pleural fluid,2021.0,Curitiba,GCA_049377045.1,SAMN46350607,PR,Sul,GCA_049377045.1_ASM4937704v1_genomic,9.0,0.0,5.0,21.0,9.0,22.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377045.1
Staphylococcus aureus,Bloodstream infection,2020.0,Curitiba,GCA_049377085.1,SAMN46350604,PR,Sul,GCA_049377085.1_ASM4937708v1_genomic,8.0,0.0,5.0,15.0,8.0,20.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377085.1
Staphylococcus aureus,Bloodstream infection,2019.0,Curitiba,GCA_049377215.1,SAMN46350596,PR,Sul,GCA_049377215.1_ASM4937721v1_genomic,2.0,0.0,5.0,12.0,8.0,14.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_049377215.1
Staphylococcus aureus,Bloodstream infection,2019.0,Curitiba,GCA_049377265.1,SAMN46350598,PR,Sul,GCA_049377265.1_ASM4937726v1_genomic,8.0,0.0,5.0,14.0,8.0,18.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_049377265.1
Staphylococcus aureus,Bloodstream infection,2019.0,Curitiba,GCA_049377285.1,SAMN46350594,PR,Sul,GCA_049377285.1_ASM4937728v1_genomic,9.0,0.0,5.0,13.0,8.0,18.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377285.1
Staphylococcus aureus,cerebrospinal fluid,2018.0,Curitiba,GCA_049377365.1,SAMN46350582,PR,Sul,GCA_049377365.1_ASM4937736v1_genomic,9.0,0.0,3.0,14.0,8.0,17.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377365.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377465.1,SAMN46350593,PR,Sul,GCA_049377465.1_ASM4937746v1_genomic,9.0,0.0,5.0,16.0,8.0,20.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377465.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377505.1,SAMN46350586,PR,Sul,GCA_049377505.1_ASM4937750v1_genomic,7.0,0.0,2.0,13.0,7.0,15.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,GCA_049377505.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377525.1,SAMN46350591,PR,Sul,GCA_049377525.1_ASM4937752v1_genomic,6.0,0.0,4.0,14.0,8.0,13.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377525.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377585.1,SAMN46350585,PR,Sul,GCA_049377585.1_ASM4937758v1_genomic,8.0,0.0,4.0,16.0,9.0,20.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_049377585.1
Staphylococcus aureus,cerebrospinal fluid,2018.0,Curitiba,GCA_049377605.1,SAMN46350590,PR,Sul,GCA_049377605.1_ASM4937760v1_genomic,8.0,0.0,5.0,14.0,8.0,18.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,GCA_049377605.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377685.1,SAMN46350587,PR,Sul,GCA_049377685.1_ASM4937768v1_genomic,7.0,0.0,3.0,13.0,8.0,13.0,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,GCA_049377685.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049377725.1,SAMN46350571,PR,Sul,GCA_049377725.1_ASM4937772v1_genomic,9.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377725.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377905.1,SAMN46350584,PR,Sul,GCA_049377905.1_ASM4937790v1_genomic,6.0,0.0,2.0,13.0,8.0,11.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377905.1
Staphylococcus aureus,Bloodstream infection,2018.0,Curitiba,GCA_049377925.1,SAMN46350583,PR,Sul,GCA_049377925.1_ASM4937792v1_genomic,7.0,0.0,5.0,20.0,9.0,19.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377925.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049377965.1,SAMN46350575,PR,Sul,GCA_049377965.1_ASM4937796v1_genomic,9.0,0.0,5.0,15.0,8.0,18.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377965.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049377985.1,SAMN46350576,PR,Sul,GCA_049377985.1_ASM4937798v1_genomic,9.0,0.0,5.0,17.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049377985.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378065.1,SAMN46350579,PR,Sul,GCA_049378065.1_ASM4937806v1_genomic,5.0,0.0,5.0,13.0,8.0,16.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_049378065.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378105.1,SAMN46350572,PR,Sul,GCA_049378105.1_ASM4937810v1_genomic,9.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378105.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378165.1,SAMN46350578,PR,Sul,GCA_049378165.1_ASM4937816v1_genomic,8.0,0.0,3.0,14.0,8.0,17.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,GCA_049378165.1
Staphylococcus aureus,Bloodstream infection,2020.0,Curitiba,GCA_049378185.1,SAMN46350602,PR,Sul,GCA_049378185.1_ASM4937818v1_genomic,7.0,0.0,5.0,5.0,8.0,16.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378185.1
Staphylococcus aureus,Bloodstream infection,2022.0,Curitiba,GCA_049378265.1,SAMN46350614,PR,Sul,GCA_049378265.1_ASM4937826v1_genomic,9.0,0.0,5.0,14.0,8.0,19.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378265.1
Staphylococcus aureus,Bloodstream infection,2022.0,Curitiba,GCA_049378285.1,SAMN46350613,PR,Sul,GCA_049378285.1_ASM4937828v1_genomic,9.0,0.0,5.0,13.0,8.0,19.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378285.1
Staphylococcus aureus,Bloodstream infection,2021.0,Curitiba,GCA_049378325.1,SAMN46350609,PR,Sul,GCA_049378325.1_ASM4937832v1_genomic,9.0,0.0,5.0,16.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378325.1
Staphylococcus aureus,Bloodstream infection,2021.0,Curitiba,GCA_049378345.1,SAMN46350608,PR,Sul,GCA_049378345.1_ASM4937834v1_genomic,8.0,0.0,3.0,13.0,8.0,16.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,GCA_049378345.1
Staphylococcus aureus,Bloodstream infection,2021.0,Curitiba,GCA_049378425.1,SAMN46350612,PR,Sul,GCA_049378425.1_ASM4937842v1_genomic,9.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378425.1
Staphylococcus aureus,Bloodstream infection,2020.0,Curitiba,GCA_049378465.1,SAMN46350605,PR,Sul,GCA_049378465.1_ASM4937846v1_genomic,8.0,0.0,4.0,13.0,8.0,19.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378465.1
Staphylococcus aureus,Bloodstream infection,2021.0,Curitiba,GCA_049378525.1,SAMN46350610,PR,Sul,GCA_049378525.1_ASM4937852v1_genomic,8.0,0.0,4.0,14.0,8.0,17.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378525.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378645.1,SAMN46350573,PR,Sul,GCA_049378645.1_ASM4937864v1_genomic,8.0,0.0,5.0,16.0,8.0,17.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378645.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378665.1,SAMN46350569,PR,Sul,GCA_049378665.1_ASM4937866v1_genomic,8.0,0.0,5.0,13.0,10.0,21.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378665.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378685.1,SAMN46350574,PR,Sul,GCA_049378685.1_ASM4937868v1_genomic,8.0,0.0,5.0,14.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378685.1
Staphylococcus aureus,Bloodstream infection,2017.0,Curitiba,GCA_049378765.1,SAMN46350570,PR,Sul,GCA_049378765.1_ASM4937876v1_genomic,9.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_049378765.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412735.1,SAMN48445568,RJ,Sudeste,GCA_050412735.1_ASM5041273v1_genomic,9.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412735.1
Staphylococcus aureus,,2022.0,Porto Alegre,GCA_050412755.1,SAMN48445567,RS,Sul,GCA_050412755.1_ASM5041275v1_genomic,9.0,0.0,5.0,21.0,9.0,22.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412755.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412775.1,SAMN48445566,RJ,Sudeste,GCA_050412775.1_ASM5041277v1_genomic,8.0,0.0,5.0,17.0,8.0,19.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412775.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412795.1,SAMN48445565,RJ,Sudeste,GCA_050412795.1_ASM5041279v1_genomic,7.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412795.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412815.1,SAMN48445564,RJ,Sudeste,GCA_050412815.1_ASM5041281v1_genomic,9.0,0.0,5.0,21.0,9.0,22.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412815.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412835.1,SAMN48445563,RJ,Sudeste,GCA_050412835.1_ASM5041283v1_genomic,9.0,0.0,5.0,15.0,10.0,17.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412835.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412855.1,SAMN48445562,RJ,Sudeste,GCA_050412855.1_ASM5041285v1_genomic,9.0,0.0,5.0,15.0,8.0,19.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412855.1
Staphylococcus aureus,,2023.0,Rio de Janeiro,GCA_050412875.1,SAMN48445561,RJ,Sudeste,GCA_050412875.1_ASM5041287v1_genomic,7.0,0.0,5.0,17.0,8.0,18.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412875.1
Staphylococcus aureus,,2022.0,Rio de Janeiro,GCA_050412895.1,SAMN48445559,RJ,Sudeste,GCA_050412895.1_ASM5041289v1_genomic,9.0,0.0,5.0,20.0,9.0,22.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,GCA_050412895.1
